ID,Article Title,Fulltext url,Article Count
04de9064db5f4ecbb423e40ac3aa83e2,26th Heavy Artillery Battalion in 1937–1939,//czasopisma.uni.lodz.pl/pnh/article/view/2556,5
04df0fd65d80409081af83c281c7cf72,Rheumatic Diseases and Obesity: Adipocytokines as Potential Comorbidity Biomarkers for Cardiovascular Diseases,//dx.doi.org/10.1155/2013/808125,117
04df55b72ff0452380f92d53afdb37c0,O retorno das matas francesas,//journals.openedition.org/confins/19089,21
04df58c71f5047b398cdfbbcad013d80,"Seroprevalence of Measles, Rubella and Mumps Antibodies in Foreign Citizens Registered in Moscow Region (Labour Migrants)",//www.epidemvac.ru/jour/article/view/270,13
04df786f26f84371b03ec4438e81993a,Radiation-Guided Peptide Delivery in a Mouse Model of Nasopharyngeal Carcinoma,//dx.doi.org/10.1155/2016/5382047,331
04e04c07f8634901b35fcc8d39d2db6d,CHANGING FAMILY AND FAMILY RESPONSIBILITIES,//journals.bg.agh.edu.pl/STUDIA/2018.17.4/human.2018.17.4.7.pdf,6
04e081637f274b519080812d5434a312,The synergistic radiosensitizing effect of tirapazamine-conjugated gold nanoparticles on human hepatoma HepG2 cells under X-ray irradiation,//www.dovepress.com/the-synergistic-radiosensitizing-effect-of-tirapazamine-conjugated-gol-peer-reviewed-article-IJN,97
04e0db961ddc4ae1bd7010784aa7a1d0,On a Periodic System of Difference Equations,//dx.doi.org/10.1155/2012/258718,109
04e101bfb780453284f9196f9491da24,"Changes in Hematological, Biochemical and Non-specific Immune Parameters of Olive Flounder, , Following Starvation",//www.ajas.info/upload/pdf/ajas-27-9-1360.pdf,33
04e13cda7c4d42c0bca39564560e9c87,De iure affirmation of the multicultural character of the Autonomous Province of Vojvodina: Critical analysis of (non)existing normative competences of the Autonomous Province in the field of minority rights,//scindeks-clanci.ceon.rs/data/pdf/2217-2815/2018/2217-28151801141B.pdf,2
04e1dd49505647e89440b0c0078df372,Approximate Analytic Solutions for the Two-Phase Stefan Problem Using the Adomian Decomposition Method,//dx.doi.org/10.1155/2014/391606,64
04e1de5dccc04fc584b4ac3ed330a1f1,"THE INFLUENCE OF ACID RAINS ON THE LITHOTHAMNIAN LIMESTONE ON THE GALLERY OF THE MARY'S ASCENSION CATHEDRAL, ZAGREB, CROATIA",//hrcak.srce.hr/index.php?show=clanak&id_clanak_jezik=20926&lang=en,13
04e1e823764e41379453a750958c8ae3,A quartz crystal microbalance study on oxidation of a cobalt electrode in an alkaline solution,//www.sciencedirect.com/science/article/pii/S1388248108006334,125
04e204d4c95b4153a6478ea0ddf105c0,The global financial crisis: response of social workers to the financial capability of vulnerable households in South Africa,//www.journalsi.org/articles/10.18352/jsi.231/,12
04e248c43eb146c78355d30d04312881,Reciprocal control of excitatory synapse numbers by Wnt and Wnt inhibitor PRR7 secreted on exosomes,//link.springer.com/article/10.1038/s41467-018-05858-2,193
04e25bca55304a30ae11f1b36f016989,Electrochemically Pretreated Carbon Microfiber Electrodes as Sensitive HPLC-EC Detectors,//dx.doi.org/10.1100/2012/295802,197
04e2d30e7b6b495ba9495077c77408f1,CYP3A4*1G gene Polymorphism on Javanese People,//journal.ugm.ac.id/ijbiotech/article/view/7840,5
04e308e6ac11475699747b8b030cd1da,"Juca Rosa, un père-des-saints à la cour impériale",//journals.openedition.org/bresils/693,4
04e312e144824252a38a7a9f47034edc,ОСОБЛИВОСТІ ХІРУРГІЧНОГО ТА КОМБІНОВАНОГО ЛІКУВАННЯ МЕДУЛОБЛАСТОМ МОЗОЧКА У ДІТЕЙ МОЛОДШОГО ВІКУ,//hirurgiya.com.ua/index.php/journal/article/view/255,9
04e31c217d694d1791efb6649572f09d,El golfo,//revistas.uam.es/secuencias/article/view/4591,10
04e329e592854ea1bc77f6b7151d7fe1,Maria Antonia: um mito?,//www.revistas.usp.br/plural/article/view/68045,12
04e33dceb91d4844af966aae13c7fd8f,Postnatal Depression Is a Public Health Nursing Issue: Perspectives from Norway and Ireland,//dx.doi.org/10.1155/2013/813409,9
04e354eca45d4fa4835f881468504949,Inégalités écologiques et littoraux,//journals.openedition.org/articulo/1487,5
04e3c28e6a324077944ed8e7d3b45dcc,Advancing Tobacco Dependence Treatment Services in the Eastern Mediterranean Region: International collaboration for training and capacity-building,//web.squ.edu.om/squmj/includes/tng/pub/tNG_download.asp?id=29385501b826ed05219b9a1efe3164d3,12
04e40d6a2e1642089d659ad2308baef2,PMSVM: An Optimized Support Vector Machine Classification Algorithm Based on PCA and Multilevel Grid Search Methods,//dx.doi.org/10.1155/2015/320186,340
04e44ffe9c7a4b89b7649314c4fb4de5,Elastic nucleon-deuteron scattering and breakup with chiral forces,//dx.doi.org/10.1051/epjconf/201611702006,324
04e47ab1f8a34ba886b72fb9573132a2,The Process of Shaping Place in Residential Area Towards Livable Neighbourhood,//ajqol.e-iph.co.uk/index.php/ajqol/article/view/175,4
04e510d761814d22b58a591782d12efc,Dynamics of nitric oxide level in liquids treated with microwave plasma-generated gas and their effects on spinach development,//link.springer.com/article/10.1038/s41598-018-37711-3,517
04e5f3acccb34713b19522ee9fca63f9,EPIZOOTIOLOGICAL CHART OF AVIAN CHLAMYDIOSIS IN BOSNIA AND HERZEGOVINA,//veterinaria-sarajevo.com/ojs/index.php/vet/article/view/66,6
04e61e35c9ce466d88a364fd4b8ac40c,Meningococcal Disease: Facts versus Fiction,//dx.doi.org/10.1155/1992/245283,21
04e6e54d30404f2eaba27162abf98d17,Effect of Reactive Black 5 azo dye on soil processes related to C and N cycling,//peerj.com/articles/4802.pdf,146
04e767547ddb413584b4ac317c3eaded,A Sensitive Chemotaxis Assay Using a Novel Microfluidic Device,//dx.doi.org/10.1155/2013/373569,331
04e76b73550a4926b97650255b95660d,A Review on Recent Developments for Detection of Diabetic Retinopathy,//dx.doi.org/10.1155/2016/6838976,12
04e7a68ac833436482213fc17f0aba56,Clinical Manifestations of Nontyphoid Salmonellosis in Children Younger than 2 Years Old—Experiences of a Tertiary Hospital in Southern Taiwan,//www.sciencedirect.com/science/article/pii/S1875957212000575,20
04e92223436b461980dfb0edd6ac2441,Reviewers,//journals.uair.arizona.edu/index.php/jmmss/article/view/16474,5
04e98b8bc9d14746bccda7d84208f884,Gastos sociais e dívida pública brasileira – 1995/2000,//periodicos.ufsc.br/index.php/emtese/article/view/13680,9
04e9e8ab04514d17a17dcb494553665d,Socioeconomic and Demographic Factors for Spousal Resemblance in Obesity Status and Habitual Physical Activity in the United States,//dx.doi.org/10.1155/2014/703215,17
04ea4d7a4802474c82ed77f4671d7034,ФОРМЫ И МЕТОДЫ РАЗВИТИЯ ПРОФЕССИОНАЛЬНОЙ КОМПЕТЕНТНОСТИ ПЕДАГОГОВ В ОБЛАСТИ ВОСПИТАНИЯ,//vestnik.tspu.edu.ru/archive.html?year=2018&issue=1&article_id=6735,10
04ead337c63641cab40423759dc45aeb,Mixing with vector-like quarks: constraints and expectations,//dx.doi.org/10.1051/epjconf/20136016012,324
04eb7fc9b0a54874ac2f42abed810d8b,Measurement of Voice Onset Time in Maxillectomy Patients,//dx.doi.org/10.1155/2014/925707,197
04eb8ce5c11a4e489bb101518639b0e3,Improved Bat Algorithm Applied to Multilevel Image Thresholding,//dx.doi.org/10.1155/2014/176718,197
04ebd3d9ebbd45aaabc7ec5ecbe6a612,Correlation between iris-registered static and dynamic cyclotorsions with preoperative refractive astigmatism in PRK candidates,//www.sciencedirect.com/science/article/pii/S2452232518300258,7
04ec3e5595fb4c62b31b2661e5d061a5,Inteligencia emocional en educación,//revistas.ucm.es/index.php/RCED/article/view/52196,23
04ecf646c720460fb2f2863b65fd210c,"Oceanographic moorings as year-round laboratories for investigating growth performance and settlement dynamics in the Antarctic scallop Adamussium colbecki (E. A. Smith, 1902)",//peerj.com/articles/6373.pdf,146
04ed1415fe1a4c41831da5d1d7df4ea6,Code Compliant School Buildings Boost Student Achievement,//doi.org/10.1177/2158244014556993,54
04ed1c583ebf4adf99cff1b64dea25a7,The British Avant Garde: A Joint Venture Between the New York Cultural Center and Studio International Magazine,//britishartstudies.ac.uk/issues/issue-index/issue-3/art-language-nyc,2
04ed47ad707640e7b1036c6ab722d891,Keap1/Cullin3 Modulates p62/SQSTM1 Activity via UBA Domain Ubiquitination,//www.sciencedirect.com/science/article/pii/S2211124717311117,121
04ed963d5ced41c9b29e55d28da3aa4d,Fe concentration dependence of tunneling magnetoresistance in magnetic tunnel junctions using group-IV ferromagnetic semiconductor GeFe,//dx.doi.org/10.1063/1.5006926,143
04edc0a74f0e477e8f0f378d889de193,The experiment PANDA: physics with antiprotons at FAIR,//dx.doi.org/10.1051/epjconf/20159501001,324
042ae5983ed741f599a2797db842ed0f,Solution Methods for the Periodic Petrol Station Replenishment Problem,//journals.squ.edu.om/index.php/tjer/article/view/132,4
042b0e92cde04a0fbf611bbff7965a05,P2X7 Receptors in Neurological and Cardiovascular Disorders,//dx.doi.org/10.1155/2009/861324,5
042b9b5b73e746429fdd6b45167e2009,"nBioChip, a Lab-on-a-Chip Platform of Mono- and Polymicrobial Biofilms for High-Throughput Downstream Applications",,9
042bfecd6ab44027a0f6cbeaff7554f1,Mountaintop Removal in Central Appalachia,//southernspaces.org/node/42753,5
042c08891ec7438eb4e6f0bb41807fc6,La estructura verde en el proceso de la planificación urbana,//www3.uva.es/iuu/REVISTA/Ciudades%2012/Ciudades%2012%20033-047%20FADIGAS.pdf,8
042c925571914212a33de9a43050cc78,Erectile Function Predicts Sexual Satisfaction in Men With Spinal Cord Injury,//www.sciencedirect.com/science/article/pii/S2050116117300405,3
042cb67f8e214dc8b6e1627966a8609f,Does permit trading minimize cost under an average pollution target?,//businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/3128/ee_2010_01_Rabotyagov.pdf,7
042cdbae1570458da1bb578997a0a71f,Removal of Indigo Carmine Dye from Aqueous Solution Using Magnesium Hydroxide as an Adsorbent,//dx.doi.org/10.1155/2015/753057,6
042cfc362cd6466b8b4a064d32cb93ca,"""The Inside Experience"" and transmedia storytelling construction process. A Communication and Literary Theory approach",//revistas.ucm.es/index.php/CIYC/article/view/43918,8
042d058ee72b4657b1b0180b04cb7c26,"KOVÁCS ÉVA, A Tihanyi összeírás mint helynévtörténeti forrás",//hdl.handle.net/10831/33336,3
042d074b707b456d9eaeaac162ffd4ef,Prognostic Value of Plasma Pentraxin-3 Levels in Patients with Stable Coronary Artery Disease after Drug-Eluting Stent Implantation,//dx.doi.org/10.1155/2014/963096,117
042dc2415ae84f3aa0711aed5cd46909,"Musikgeschichte als heilige Geschichte - ein Versuch, die Entwicklung neu zu verstehen",//193.2.70.196/MuzikoloskiZbornik/article/view/2988,18
042e4d3d838841b799cc6ffb0c54e96b,Universality of size-energy ratio in four-body systems,//link.springer.com/article/10.1038/s41598-019-42312-9,517
042e99c9ce28410ab639118624cd9873,Part II. Drama / Choreography3. The Puppet –The Actor: Parallel Mirrors,//www.degruyter.com/view/j/rae.2017.13.issue-1/rae-2017-0014/rae-2017-0014.xml?format=INT,2
042ea039db3f447ab307cb8e31f71b5c,<b>Comments on Engelhardt’s: “Beyond the principles of bioethics”<b>,//periodicos.ufsc.br/index.php/ethic/article/view/26204,7
042f1a5c797a497f8cfb151444298019,"HIDROGEOLOGIA DA ÁGUA MINERAL MAR DOCE, PAÇO DO LUMIAR (MA)",//aguassubterraneas.abas.org/asubterraneas/article/view/22896,73
042f7c70f2514396b3c9a17e70d0c652,Odour dialects among wild mammals,//link.springer.com/article/10.1038/s41598-017-12706-8,517
043028dbc8e74b048f5e4e3a9fa35ff9,Lifestyle Risk Factors and Cardiovascular Disease in Cubans and Cuban Americans,//dx.doi.org/10.1155/2012/470705,11
04305b0d88d448a781f4b1461f39b188,Identificação dos fatores determinantes do desempenho das empresas inseridas em redes horizontais,//periodicos.ufsc.br/index.php/adm/article/view/1719,8
04309e234fd54436899ada93bf5c6f39,Research and development on materials for the SPES target,//dx.doi.org/10.1051/epjconf/20146611009,324
0430ce2f44b348f0b71895c2a329470b,"Le quartier épiscopal, campagne 2010, Byllis (Albanie)",//journals.openedition.org/cem/11925,17
0430e8106bb2458191623f3c54925d98,"Commentaire - Surveillance de la maltraitance des enfants : recension, suivi, évaluation et aperçu",//www.canada.ca/fr/sante-publique/services/rapports-publications/promotion-sante-prevention-maladies-chroniques-canada-recherche-politiques-pratiques/vol-35-no-8-9-2015/commentaire-surveillance-maltraitance-enfants-recension-suivi-evaluation-apercu.html,1
04314c2fdbb14b00b9f03d9681f829a0,Effect of Electromagnetic Stimulation of Amaranth Seeds of Different Initial Moisture on the Germination Parameters and Photosynthetic Pigments Content,//link.springer.com/article/10.1038/s41598-018-32305-5,517
0431d007bdb34f36acbef85ca83b821b,A comprehensive wireless sensor network reliability metric for critical Internet of Things applications,//link.springer.com/article/10.1186/s13638-017-0930-3,53
04323c0fd73a4aacbd479261a602e664,Effects of Betaine Aldehyde Dehydrogenase-Transgenic Soybean on Phosphatase Activities and Rhizospheric Bacterial Community of the Saline-Alkali Soil,//dx.doi.org/10.1155/2016/4904087,331
0432b6c81d38446a95b42a625320c893,Data Cleaning and Semantic Improvement in Biological Databases,//www.degruyter.com/view/j/jib.2006.3.issue-2/biecoll-jib-2006-40/biecoll-jib-2006-40.xml?format=INT,4
043368c7b447456c94db26fe184cfdfc,"SYNTHESIS OF 2-METHOXY-4,6-DI(PROP-1-ENYL)PHENOL FROM EUGENOL AND ITS ACTIVITY AS AN ANTIOXIDANT",//jurnal.ugm.ac.id/ijc/article/view/21360,20
043380e175c340ce92ac84bba262701f,Enhancement of osseointegration of polyethylene terephthalate artificial ligament by coating of&nbsp;silk&nbsp;fibroin and depositing of hydroxyapatite,//www.dovepress.com/enhancement-of-osseointegration-of-polyethylene-terephthalate-artifici-peer-reviewed-article-IJN,97
0433b38e221542aa9a39f2fa49d47229,Apresentação,//periodicos.sbu.unicamp.br/ojs/index.php/resgate/article/view/8645762,10
04345ca2fe0e44e1b2ac63ac62c26912,Fast MR Imaging of the Paediatric Abdomen with CAIPIRINHA-Accelerated T1w 3D FLASH and with High-Resolution T2w HASTE: A Study on Image Quality,//dx.doi.org/10.1155/2015/693654,41
0434919063874ce4ab919d981f4f2bb8,Measurement of Mucosal Thickness in Denture-bearing Area of Edentulous Mandible,//www.cmj.org/article.asp?issn=0366-6999;year=2015;volume=128;issue=3;spage=342;epage=347;aulast=Dong,48
04356d15d8e642b2b42af21ce9d54957,Pulmonary Systemic Lupus Erythematosus Mimicking a Pneumonia in a Postpartum Female,//dx.doi.org/10.1155/2018/5379192,12
04367881597c40ae90b994c3dcbcc320,Measuring and profiling financial literacy in South Africa,//sajems.org/index.php/sajems/article/view/1645,8
0436fb2e4d114379b7003b6a8fd372b7,Rapid adaptation in phoretic mite development time,//link.springer.com/article/10.1038/s41598-018-34798-6,517
04376b56b02e44dea9e5da236323bcec,Recurrent Novae — A Review,//ojs.cvut.cz/ojs/index.php/APP/article/view/2911,9
04378fc3d0474c88b28faa6961000bdc,Geschichte der Menschenrechte: Trends in der internationalen Flüchtlingspolitik. Eine Betrachtung der Entwicklungen seit der Verabschiedung der GFK,//webapp.uibk.ac.at/ojs2/index.php/historia_scribere/article/view/2219,4
0437b6709fc441cda4751e1b9c652df6,Editorial Board,//www.sciencedirect.com/science/article/pii/S2213422018300519,5
0437d3ec52dd47959a2450125f0c3fad,Nickel promoted cobalt disulfide nanowire array supported on carbon cloth: An efficient and stable bifunctional electrocatalyst for full water splitting,//www.sciencedirect.com/science/article/pii/S138824811500291X,125
0438713cd2dc40d6a3659020f9076941,Ari JERREMS y Paolo COSSARINI,//revistas.uam.es/index.php/relacionesinternacionales/article/view/5175,21
0438b967d3b746fb86da556f7f356856,Tracking feels oppressive and ‘punishy’: Exploring the costs and benefits of self-monitoring for health and wellness,//doi.org/10.1177/2055207618797554,2
0438dabbc8a24f4f943893c584f8eb72,Recent Advances in Our Understanding of HLA-G Biology: Lessons from a Wide Spectrum of Human Diseases,//dx.doi.org/10.1155/2016/4326495,37
0438fc30fb424de29ea69a99e0a9b772,Increases of Antibiotic Resistance in Excessive Use of Antibiotics in Smallholder Dairy Farms in Northern Thailand,//www.ajas.info/upload/pdf/25-172.pdf,33
043905af789044fe909557aeea558d8c,Congenital Absence of the Posterior Arch of the Atlas with Concomitant Fusion to the Axis: A Case Report,//doi.org/10.1177/230949901502300331,46
043931c3ca0640708f54e3a4d957287c,Inflammatory Pseudotumor of the Temporal Bone: Three Cases and a Review of the Literature,//dx.doi.org/10.1155/2013/480476,43
0439573db00a436bbcd5ce18931454ef,La Psicología Positiva en la revista Psicodebate (2000- 2007),//dspace.palermo.edu/ojs/index.php/psicodebate/article/view/386,4
04399b7b406e44789e8b0ce937cb5a91,Combining radiotherapy and ipilimumab induces clinically relevant radiation-induced abscopal effects in metastatic melanoma patients: A systematic review,//www.sciencedirect.com/science/article/pii/S2405630817300782,3
0439b3777a9f439d94cf4d45f7c5f7c9,SILVER RECYCLING FROM PHOTO-PROCESSING WASTE USING ELECTRODEPOSITION METHOD,//jurnal.ugm.ac.id/ijc/article/view/21921,20
0439c535721c45e5b2fd25c0acbad555,LIVRO INFANTOJUVENIL TRADUZIDO É FÁCIL DE LER,//online.unisc.br/seer/index.php/signo/article/view/1421,14
0439e534a4b64154a5c5e13061bd24f2,The HD+ dissociative recombination rate coefficient at low temperature,//dx.doi.org/10.1051/epjconf/20158401001,324
0439efabe4a14ac79a1cc771eb355fee,Evaluation of actual creep length under heading up structures aprons,//www.sciencedirect.com/science/article/pii/S2090447918300509,18
043a7dd0421b42918789b71f26abd663,Using Noninvasive Wearable Computers to Recognize Human Emotions from Physiological Signals,//dx.doi.org/10.1155/S1110865704406192,64
043aa705328c4be2b4ae92768ea5749f,Síndrome de dolor regional complejo asociado a terapia con eritropoyetina,//www.sciencedirect.com/science/article/pii/S0211699517300176,6
043abd1ff1e1463b97fe7284945f4be6,Study protocol: A randomized controlled trial of a comprehensive breast cancer treatment patient decision tool (iCanDecide),//www.sciencedirect.com/science/article/pii/S2451865416301120,9
043b15c4e9b64a478e7b231a5f4d8159,Numerical Studies on Forecast Error Correction of GRAPES Model with Variational Approach,//dx.doi.org/10.1155/2019/2856289,31
043b37d6f2a2479789a77a7b244fb8bd,PERAN KADER ANTI PENYALAHGUNAAN NARKOBA BERBASIS PELAJAR OLEH BADAN NARKOTIKA NASIONAL SURABAYA,//e-journal.unair.ac.id/PROMKES/article/view/7704,2
043b78ccc46645b5861e631aa226574b,"AVALIAÇÃO DAS CONDIÇÕES DE ESGOTAMENTO SANITÁRIO DO CONJUNTO HABITACIONAL 22 DE ABRIL – JACAREÍ, BRASIL E OS IMPACTOS PARA O MEIO AMBIENTE E SAÚDE HUMANA",//aguassubterraneas.abas.org/asubterraneas/article/view/22184,73
043bc7955fce46e0921d5a37007cc8dc,La música de José Nieto para la ‘Trilogía Histórica’ de Vicente Aranda,//147.96.1.34/index.php/CMIB/article/view/59632,5
043d2f245a164fa79baf522a6fa4d31e,Inflammation and Infection in Critical Care Medicine,//dx.doi.org/10.1155/2014/456256,117
043d3633afba46fdac66fd0f8628651e,Knowledge of Signs and Symptoms of Heart Attack and Stroke among Singapore Residents,//dx.doi.org/10.1155/2014/572425,331
043d5070c35d4351b38cb50a6ec95f15,«En idealistisk socialist»,//www.idunn.no/arbeiderhistorie/2019/01/en_idealistisk_socialist,3
043d646b734a4b0dbe7bbaf6a01acf5c,Collage and Assemblage in the Microbial World,//wwwnc.cdc.gov/eid/article/14/10/ac-1410_article,208
043e0f4b8eb544dc969d1f0503737ab3,"Attribution, referencing and commencing HE students as novice academic writers: Giving them more time to ‘get it’",//studentsuccessjournal.org/article/view/340,4
043e590f4d734227be6319147705aaf5,The Usefulness of New-Generation Capsule Endoscopy in Patients with Portal Hypertensive Enteropathy,//www.e-ce.org/upload/pdf/ce-2018-165.pdf,10
043e76f5a05a4c539aa0c702a524cceb,Analysis of Switched-Rigid Floating Oscillator,//dx.doi.org/10.3233/SAV-2009-0474,57
043ec6554b014df595ae0bb7a013a2ad,"Deaths Associated with Human Adenovirus-14p1 Infections, Europe, 2009–2010",//wwwnc.cdc.gov/eid/article/17/8/10-1760_article,208
043efd16a3b549b185311be80311d21a,Anchoring of self-assembled plasmid DNA/ anti-DNA antibody/cationic lipid micelles on bisphosphonate-modified stent for cardiovascular gene delivery,//www.dovepress.com/anchoring-of-self-assembled-plasmid-dna-anti-dna-antibodycationic-lipi-a12434,97
043f0a4f92314ccf99956ea8154a83f9,"This is the full PDF of Rare Tumors 2009, volume 1, issue 1.",//www.pagepress.org/journals/index.php/rt/article/view/1671,13
043f328dbb7c453da6094afbbb0e1db3,High contrast ratio and fast switching polymeric electrochromic films based on water-dispersible polyaniline-poly(4-styrenesulfonate) nanoparticles,//www.sciencedirect.com/science/article/pii/S1388248109005670,125
043fbe17da84414f92a1323aed0f735d,Tumor Necrosis Factor-α Mediates the Blood–Brain Barrier Dysfunction Induced by Activated Microglia in Mouse Brain Microvascular Endothelial Cells,//www.sciencedirect.com/science/article/pii/S1347861319310291,41
0440da2678aa4f29bfcf9311dec7d251,The Sensory Striatum Is Permanently Impaired by Transient Developmental Deprivation,//www.sciencedirect.com/science/article/pii/S221112471730757X,121
0440db33f1b041ed9b75cc0a3ea7eda5,Epigenetics and Cellular Metabolism,//doi.org/10.4137/GEG.S32160,5
0440dd8a32f7402285d2eac839f11d61,Structural and Functional View of Polypharmacology,//link.springer.com/article/10.1038/s41598-017-10012-x,517
0441413c1c244ec280ed2234d9f1ef12,"POTRET PEREMPUAN MISKIN ; Studi Kasus Peran Ganda Perempuan di Pinggiran Kali Code, Kelurahan Terban, Kota Yogyakarta",//ejournal.kemsos.go.id/index.php/SosioKonsepsia/article/view/737,5
0441751303ca4874ba2547582d8e7da4,LDPE/HDPE/Clay Nanocomposites: Effects of Compatibilizer on the Structure and Dielectric Response,//dx.doi.org/10.1155/2013/138457,11
0442aeec404a438d91fcf78474ccbc9c,"Effect of Gamma Radiation on Survival and Fertility of Male Anopheles stephensi Liston, Irradiated as Pharate Adults",//updatepublishing.com/journal/index.php/jebt/article/view/54,11
0442b847bee04f85b3385239494b4001,The presence of promatrix metalloproteinase-3 and its relation with different categories of coal workers' pneumoconiosis,//dx.doi.org/10.1080/09629350410001688549,117
044303eaf39240ad9e1fa17170967e01,"Radiographically Negative, Asymptomatic, Sentinel Lymph Node Positive Cutaneous T-Cell Lymphoma in a 3-Year-Old Male: A Case Report",//dx.doi.org/10.1155/2012/791602,17
04435ea06f014ca09c9645fa5ed51671,The Asian Federation of Osteoporosis Societies' call to action to improve the undertreatment of osteoporosis in Asia,//www.sciencedirect.com/science/article/pii/S2405525517302054,2
04437bb7c38d42cbad3cd5fe9d07137b,Improvement in Brightness Uniformity by Compensating for the Threshold Voltages of Both the Driving Thin-Film Transistor and the Organic Light-Emitting Diode for Active-Matrix Organic Light-Emitting Diode Displays,//dx.doi.org/10.1155/2014/604286,40
04438244e97d4cf6b8174360d1a9eb9d,THE SIGNIFICANCE OF THE COMPLEMENTARITY PRINCIPLE WITHIN THE ROME STATUTE IN INTERNATIONAL CRIMINAL LAW,//mimbar.hukum.ugm.ac.id/index.php/jmh/article/view/451,12
04439ee9e9474af8bd12bec022b414c6,Improvement of poor subgrade soils using cement kiln dust,//www.sciencedirect.com/science/article/pii/S221450951730061X,6
0443bc59d6c94b4bb00165f6ec7b0048,Erratum to “Partial Gene Deletions of PMP22 Causing Hereditary Neuropathy with Liability to Pressure Palsies”,//dx.doi.org/10.1155/2015/239874,2
0443bf602c1142b3ac33c486b7a9c73a,"Consumo, ética e natureza: o veganismo e as interfaces de uma política de vida",//periodicos.ufsc.br/index.php/interthesis/article/view/25643,11
0443ff99296b4cbf9d02eacd6451ec49,Maximum Likelihood Joint Tracking and Association in Strong Clutter,//doi.org/10.5772/52859,45
044445b8402f4685a8889adc30ab41ec,Arousal Predisposition as a Vulnerability Indicator for Psychosis: A General Population Online Stress Induction Study,//dx.doi.org/10.1155/2015/725136,5
0444a5af148f412b88cc6a91a739685d,Heat Treatment of Buckypaper for Use in Volatile Organic Compounds Sampling,//dx.doi.org/10.1155/2016/3248059,104
0444ba39cbb44ed9b0ef41d6c3a40f88,Transplantation Options for Therapeutic Central Nervous System Remyelination,//doi.org/10.1177/096368970000900214,73
044550f525304aebb09dfc2bba7cc843,Finite Element Solutions for the Space Fractional Diffusion Equation with a Nonlinear Source Term,//dx.doi.org/10.1155/2012/596184,109
0445d055d6bf4b839a65660ee27b4407,Non-physician health workers for improving adherence to medications and healthy lifestyle following acute coronary syndrome: 24-month follow-up study,//www.sciencedirect.com/science/article/pii/S0019483216300062,43
0445d15742fc40529d00d9c623dd9ebb,A Study on the Coupled Model of Hydrothermal-Salt for Saturated Freezing Salinized Soil,//dx.doi.org/10.1155/2017/4918461,340
0445d1e2e2e74b83a3fb562165ef593d,Effectiveness and safety of the schedules of short and long term treatment for tuberculous meningoencephalitis at two hospitals of Lima - Peru,//www.sciencedirect.com/science/article/pii/S2173580811700451,13
0446853f14904978b68f342311470775,"Free Radicals Scavenging Capacity, Antidiabetic and Antihypertensive Activities of Flavonoid-Rich Fractions from Leaves of Trichilia emetica and Opilia amentacea in an Animal Model of Type 2 Diabetes Mellitus",//dx.doi.org/10.1155/2014/867075,137
044708faea11477ca0f2b5197f36e134,Early Childhood Outcomes After Neonatal Encephalopathy in Uganda: A Cohort Study,//www.sciencedirect.com/science/article/pii/S2589537018300518,3
0447d44be84143deb7c3ef38f4bb80ef,Puzzling out the proton radius puzzle,//dx.doi.org/10.1051/epjconf/20148101009,324
0448c1ca103c403c86369f5d80800d39,Cost-Effective Long Term Solution For The Tension Of Data Encryption On The Privacy,//businessperspectives.org/images/pdf/applications/publishing/templates/article/assets/1026/PPM_EN_2004_03_Yoon.pdf,24
0448da7f3cf742308f7c12bb2520192b,Complete Edition,//revistas.ufg.emnuvens.com.br/lep/article/view/35048/18442,7
0449231136bc4a808365783a5cc96fa2,Partitioning Techniques for Built-In Self-Test Design,//dx.doi.org/10.1155/1994/25656,29
044941d47f544532828b1b119e8926cd,A Case Study on Stratified Settlement and Rebound Characteristics due to Dewatering in Shanghai Subway Station,//dx.doi.org/10.1155/2013/213070,197
044967ab69604259b02c7b9d5b6917e8,Osteoarthritis knee hip quality of life questionnaire assessment in Egyptian primary knee osteoarthritis patients: Relation to clinical and radiographic parameters,//www.sciencedirect.com/science/article/pii/S1110116418300607,4
044a142c97a747bbaae052628686538f,A Calculation Method for the Sloshing Impact Pressure Imposed on the Roof of a Passive Water Storage Tank of AP1000,//dx.doi.org/10.1155/2016/1613989,23
044ac78424f44c3d8d5b94894c719a5a,Biological passport parameters,//www.jhse.ua.es/article/view/2011-v6-n2-supp-biological-passport-parameters,12
044b7e89210b41af93e0b4947fdfe899,A Review of Adverse Cutaneous Drug Reactions Resulting from the Use of Interferon and Ribavirin,//dx.doi.org/10.1155/2009/651952,54
044bfa48e1834078aa381ad20bca51d1,Improvement of Lumbar Bone Mass after Infliximab Therapy in Crohn’s Disease Patients,//dx.doi.org/10.1155/2007/216162,54
044d08f075194732bccccde65907dbb8,Evaluation of Plant and Fungal Extracts for Their Potential Antigingivitis and Anticaries Activity,//dx.doi.org/10.1155/2012/510198,65
044d42ee05be4319a0341a1a357f3e47,FELIPE AGUADO. Utopía y Educación,//revistas.uam.es/bajopalabra/article/view/8963,15
044d904479b140c3b005ff4aacfe29ac,Usefulness of Double-Balloon Endoscopy in the Postoperative Gastrointestinal Tract,//dx.doi.org/10.1155/2011/429462,41
044d9345e59f42f8b6d1a21e461e752a,Pseudomembranous Colitis: Not Always Caused by Clostridium difficile,//dx.doi.org/10.1155/2014/812704,43
